Time,CPU,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_INSTRS,BRANCH_MISSES,L1_ICACHE_MISS,L1_DCACHE_MISS,ITLB_MISSES,L2_CACHE_MISS,DTLB_MISSES,LoadType,Rep
2025-05-16 16:13:09,11,14945208,4692330,99516,1038922,120103,24696,288914,5824,2997,7150,mbound,5
2025-05-16 16:13:09,12,31676378,18371281,199413,3686984,156154,21053,642859,21498,23960,146194,mbound,5
2025-05-16 16:13:09,13,59894651,61855840,304911,12242877,281213,21881,2086813,5591,44477,296982,mbound,5
2025-05-16 16:13:09,14,42344341,21581595,447701,4147377,197708,45977,1101387,28819,23717,27792,mbound,5
2025-05-16 16:13:09,15,32544632,25796415,271464,5154254,211276,7749,331271,4054,48791,132620,mbound,5
2025-05-16 16:13:09,0,45591638,51567732,491385,12132856,357844,41357,882131,38726,24596,64270,mbound,5
2025-05-16 16:13:09,1,34110196,36580471,190924,7157446,189889,12507,717665,3110,44011,154817,mbound,5
2025-05-16 16:13:09,2,42294608,32277645,321332,6497409,315991,33909,944546,12868,68436,172989,mbound,5
2025-05-16 16:13:09,3,18149708,6899289,154481,1520116,112244,24693,290281,21957,8480,31822,mbound,5
2025-05-16 16:13:09,4,36517122,26562228,358198,5543702,158442,23815,744471,10238,25157,149278,mbound,5
2025-05-16 16:13:09,5,101665443,210158390,824474,54809166,502187,78074,2475960,78371,62348,158301,mbound,5
2025-05-16 16:13:09,6,28000743,19735676,195675,4144210,177013,45224,1071448,15857,5902,36724,mbound,5
2025-05-16 16:13:09,7,30638623,27845857,164908,5453944,140483,37604,1338412,3379,37583,142305,mbound,5
2025-05-16 16:13:09,8,37514593,35181276,293259,7094028,211966,20624,851794,10648,56389,147425,mbound,5
2025-05-16 16:13:09,9,19705360,12252701,165825,2499569,208541,12310,191406,8406,11225,35507,mbound,5
2025-05-16 16:13:09,10,36968775,33741359,245862,6951461,244410,28169,810841,11980,46530,132405,mbound,5
2025-05-16 16:13:09,11,15247222,5972311,106113,1290516,147451,13716,147583,5094,1848,8015,mbound,5
2025-05-16 16:13:09,12,25485296,12573923,99669,2698607,154450,18787,332764,9374,5173,38919,mbound,5
2025-05-16 16:13:09,13,32855266,30238518,149926,5986373,161771,16944,1044339,3565,29571,150166,mbound,5
2025-05-16 16:13:09,14,35530537,16927942,466825,3599047,264132,57620,933784,34695,7482,15354,mbound,5
2025-05-16 16:13:09,15,20913297,8426512,203390,1846228,215540,19636,177820,12307,5290,19199,mbound,5
2025-05-16 16:13:10,0,62002608,171299627,336450,43697139,312952,34160,1290293,26001,30608,53792,mbound,5
2025-05-16 16:13:10,1,11194202,2724984,42279,622873,63401,8453,93514,1507,1468,3187,mbound,5
2025-05-16 16:13:10,2,18109610,8892947,98980,1882002,141033,18104,470616,9680,17043,44622,mbound,5
2025-05-16 16:13:10,3,20844337,24530299,105512,5643789,118838,25514,254749,16494,3892,12996,mbound,5
2025-05-16 16:13:10,4,13727264,5371015,76541,1169928,85750,13526,233110,7293,8553,29025,mbound,5
2025-05-16 16:13:10,5,15180289,17748609,77515,4296277,67982,15788,140255,10229,3871,14291,mbound,5
2025-05-16 16:13:10,6,26649058,24679681,293391,5793169,152986,59149,1131859,29740,8522,55106,mbound,5
2025-05-16 16:13:10,7,10670291,2429928,22919,555112,61457,19092,158210,549,1514,2633,mbound,5
2025-05-16 16:13:10,8,23229127,20188095,210612,5145275,170233,31141,341380,26225,5118,33234,mbound,5
2025-05-16 16:13:10,9,22191707,17346877,104571,3540295,149379,8282,195528,3526,17176,33075,mbound,5
2025-05-16 16:13:10,10,25931572,15045545,312705,3634366,219327,26032,422886,18212,5889,26203,mbound,5
2025-05-16 16:13:10,11,14076446,3696760,53781,874613,77098,11387,108494,3075,1885,3009,mbound,5
2025-05-16 16:13:10,12,35884758,28938791,381986,6817970,325667,45421,896979,50989,9053,42515,mbound,5
2025-05-16 16:13:10,13,12629666,5743473,42590,1217745,85592,9772,149279,1392,920,2794,mbound,5
2025-05-16 16:13:10,14,15371098,4668185,95325,1039963,117761,27977,414317,10560,2936,3262,mbound,5
2025-05-16 16:13:10,15,13524516,3662480,88680,806467,97817,9221,114341,5331,2657,9578,mbound,5
2025-05-16 16:13:10,0,43270749,52775966,380209,12231305,226561,35275,905553,30030,22056,64654,mbound,5
2025-05-16 16:13:10,1,58258088,56741818,376603,11341093,293391,19063,1333134,5555,100129,296672,mbound,5
2025-05-16 16:13:10,2,33980060,16209630,329693,3495622,323959,51534,623069,22923,13741,48136,mbound,5
2025-05-16 16:13:10,3,59406184,59569218,360082,11919761,321464,44334,2228967,10607,44474,302817,mbound,5
2025-05-16 16:13:10,4,30953132,15896035,318960,3443604,164564,27365,608328,15746,12644,74359,mbound,5
2025-05-16 16:13:10,5,109263126,162088716,938019,38692194,502506,55761,2351485,88815,38879,204425,mbound,5
2025-05-16 16:13:10,6,73383639,73384053,595502,15755464,353053,51833,3173159,24293,40130,237780,mbound,5
2025-05-16 16:13:12,7,38142653,26013725,183849,5141572,151625,25666,1503444,1914,24317,196223,mbound,5
2025-05-16 16:13:12,8,60292179,66763019,376822,13280324,300478,21583,1454756,5764,99828,289481,mbound,5
2025-05-16 16:13:12,9,24389075,14200201,191773,2860401,151596,9990,302866,9000,14479,62491,mbound,5
2025-05-16 16:13:12,10,23470565,9366167,307589,2006960,208266,36778,374065,22817,6373,36051,mbound,5
2025-05-16 16:13:12,11,60339340,64423632,388159,12609812,290820,28040,1359395,10391,94408,190585,mbound,5
2025-05-16 16:13:12,12,85383792,90181559,893202,18201870,599678,62755,2206664,50765,99086,411190,mbound,5
2025-05-16 16:13:12,13,17633583,5444796,130567,1127856,96977,24337,246294,13491,3088,31730,mbound,5
2025-05-16 16:13:12,14,57151650,46631541,470837,8771485,393677,70043,2635495,16187,14402,91016,mbound,5
2025-05-16 16:13:12,15,16540674,5639994,139185,1237010,140949,10705,102359,6820,3627,22493,mbound,5
2025-05-16 16:13:12,0,53105797,46280919,477306,9928201,413587,47843,1181325,49868,18150,94372,mbound,5
2025-05-16 16:13:12,1,36739902,29182187,220396,6029782,155769,16578,765467,11502,50783,179622,mbound,5
2025-05-16 16:13:12,2,35574966,18267265,417009,4095451,302304,40017,635779,39032,12093,61220,mbound,5
2025-05-16 16:13:12,3,37131206,30646394,187202,6226914,189242,25023,1037372,8679,23161,160020,mbound,5
2025-05-16 16:13:12,4,34284505,22432809,327550,4729162,179254,23272,523112,13782,9913,55770,mbound,5
2025-05-16 16:13:12,5,98098448,256084498,737555,68588786,365697,57071,2473012,66159,89538,181203,mbound,5
2025-05-16 16:13:12,6,46298301,34180247,315392,6969974,325317,58144,1706610,12965,23818,106303,mbound,5
2025-05-16 16:13:12,7,21504422,6045111,78912,1192729,85700,26403,502677,2699,4658,31776,mbound,5
2025-05-16 16:13:12,8,36151624,31134964,227017,6244624,203846,17767,878406,9058,48746,159173,mbound,5
2025-05-16 16:13:12,9,23803738,13064172,179964,2631480,173938,9731,176153,10605,14688,65645,mbound,5
2025-05-16 16:13:12,10,53385949,43516252,309741,8660624,354384,38972,983605,13711,62610,178539,mbound,5
2025-05-16 16:13:12,11,12730382,3147289,49289,713246,77919,14448,143270,6054,3366,11712,mbound,5
2025-05-16 16:13:12,12,42107226,35596973,365292,7153026,279212,30814,820427,14529,64817,144131,mbound,5
2025-05-16 16:13:12,13,19199671,8255909,159113,1784938,124126,28227,293846,14721,2747,21108,mbound,5
2025-05-16 16:13:12,14,19415355,11369509,108865,2445313,143201,28234,708106,11377,607,21340,mbound,5
2025-05-16 16:13:12,15,40234161,31970872,335630,6288265,316684,13282,567148,10356,61122,213394,mbound,5
2025-05-16 16:13:13,0,44066725,42261932,554367,8962391,354590,46801,1029357,42049,21670,68845,mbound,5
2025-05-16 16:13:13,1,22177094,44460415,122247,10552169,78763,10362,115987,5535,1999,12825,mbound,5
2025-05-16 16:13:13,2,21683588,10531270,307521,2115293,153049,32143,555616,23802,13735,42788,mbound,5
2025-05-16 16:13:13,3,10021019,2042598,14569,480045,52888,10885,102309,309,762,883,mbound,5
2025-05-16 16:13:13,4,31298242,30243255,259674,6883561,226020,34986,423135,13224,7666,25518,mbound,5
2025-05-16 16:13:13,5,62155644,151631678,576346,40576850,252567,35300,1408454,40815,15772,80482,mbound,5
2025-05-16 16:13:13,6,16581426,5178582,112700,1165496,112349,35865,351086,15762,1010,10697,mbound,5
2025-05-16 16:13:13,7,12711401,4082781,51672,919583,87944,25199,398637,2236,1770,7425,mbound,5
2025-05-16 16:13:13,8,17467421,6306667,171396,1269864,139230,14350,177567,5911,3281,11309,mbound,5
2025-05-16 16:13:13,9,17740271,9043117,117552,1877189,120049,9235,137311,6909,8869,26449,mbound,5
2025-05-16 16:13:13,10,12197741,2980457,67693,678812,73449,23886,206720,10317,3605,8941,mbound,5
2025-05-16 16:13:13,11,16290239,8427110,50102,1554192,156601,14273,119341,6906,3187,5752,mbound,5
2025-05-16 16:13:13,12,24185711,17989496,294175,4000252,155523,25628,356654,17365,14078,41557,mbound,5
2025-05-16 16:13:13,13,17869301,20833284,86947,4634606,118390,17786,196311,6728,1501,8321,mbound,5
2025-05-16 16:13:13,14,19570833,6680607,213952,1486443,140316,43882,410175,14293,650,7560,mbound,5
2025-05-16 16:13:13,15,11707007,3282995,78187,734399,81227,4329,50582,1298,2086,6946,mbound,5
2025-05-16 16:13:13,0,102433455,160855729,896008,40001249,618391,55557,2443866,48654,79450,294017,mbound,5
2025-05-16 16:13:13,1,41418734,31135260,360573,6488013,222903,23164,938534,14022,39736,173840,mbound,5
2025-05-16 16:13:13,2,59473366,60806434,426119,12247149,395317,44906,1453363,24254,66589,197664,mbound,5
2025-05-16 16:13:13,3,25498757,14168376,165582,2821219,144967,22923,394976,7011,3801,54620,mbound,5
2025-05-16 16:13:13,4,34786579,17884986,301903,3598669,318458,31714,574484,17954,13965,55207,mbound,5
2025-05-16 16:13:13,5,79994550,126729780,552375,28849792,360345,26411,1912309,16165,112092,299314,mbound,5
2025-05-16 16:13:13,6,66688146,59650365,520169,11931647,373657,77018,3383112,33124,51647,297735,mbound,5
2025-05-16 16:13:15,7,18596583,7429928,128408,1548565,106616,41883,778881,3324,8856,60824,mbound,5
2025-05-16 16:13:15,8,45497833,32340993,292033,6484285,217630,26481,1007369,19180,30698,224543,mbound,5
2025-05-16 16:13:15,9,60676776,48885594,417199,9686543,297514,20007,1351482,7346,73941,309203,mbound,5
2025-05-16 16:13:15,10,37627091,29535598,296505,5821461,209299,32743,969677,14130,64398,180717,mbound,5
2025-05-16 16:13:15,11,29914217,27295572,221921,5403660,149682,25677,808215,14084,50004,120868,mbound,5
2025-05-16 16:13:15,12,56438808,84705498,455059,19665789,311040,94866,2985977,20780,39278,83079,mbound,5
2025-05-16 16:13:15,13,31832485,25773954,202086,5034924,160172,25462,977009,7551,22652,128502,mbound,5
2025-05-16 16:13:15,14,42599501,18419517,323341,3765319,255528,68123,1426512,49874,4531,58974,mbound,5
2025-05-16 16:13:15,15,29903891,23001298,176543,4604733,175179,7430,269074,4917,6831,61875,mbound,5
2025-05-16 16:13:15,0,75313350,110046738,702443,25898987,393945,76260,2081603,48557,65120,243372,mbound,5
2025-05-16 16:13:15,1,44111625,38700650,412420,10120331,346482,40954,978729,44604,15620,88288,mbound,5
2025-05-16 16:13:15,2,65086857,88088623,637563,19219237,409066,54797,1692148,38675,66711,130045,mbound,5
2025-05-16 16:13:15,3,25981545,16289436,213926,3426961,174255,33945,602904,10946,9149,64549,mbound,5
2025-05-16 16:13:15,4,48755340,47067202,401895,9982244,338951,39563,1017151,25669,54015,204897,mbound,5
2025-05-16 16:13:15,5,22653393,22432110,150961,5452616,147401,15289,328332,7902,19589,38702,mbound,5
2025-05-16 16:13:15,6,47997831,44285144,338832,8975027,297097,70691,2101590,24946,28824,144963,mbound,5
2025-05-16 16:13:15,7,34162292,15937343,237417,3368130,214030,45032,837319,10271,14280,61056,mbound,5
2025-05-16 16:13:15,8,50094350,46388138,486789,9945666,338803,35415,1087307,23906,52307,177306,mbound,5
2025-05-16 16:13:15,9,31631671,23300163,258454,5047309,243888,37763,505854,14413,25955,48852,mbound,5
2025-05-16 16:13:15,10,45139959,81139482,340277,21426876,309917,32670,971738,20806,17965,88711,mbound,5
2025-05-16 16:13:15,11,17447779,5600843,163740,1278016,131908,21978,257459,14374,3634,16736,mbound,5
2025-05-16 16:13:15,12,36648599,55825109,188619,14290361,196292,75013,1468981,5332,7489,32422,mbound,5
2025-05-16 16:13:15,13,36964699,24913236,279135,4962605,205921,38909,1061633,11308,28656,135494,mbound,5
2025-05-16 16:13:15,14,21747904,11234251,199742,2372494,166940,53401,708731,18280,3300,16793,mbound,5
2025-05-16 16:13:15,15,37676852,35742020,267655,7156206,227226,12849,412990,5264,53341,163036,mbound,5
2025-05-16 16:13:16,0,13335171,4410642,113742,1018466,83110,22132,222235,11391,3099,15354,mbound,5
2025-05-16 16:13:16,1,38493551,26987116,519721,6715871,318536,37224,934349,36773,9319,44220,mbound,5
2025-05-16 16:13:16,2,36287425,76004281,336298,18212045,198088,47565,687896,36481,11515,32822,mbound,5
2025-05-16 16:13:16,3,14684425,7742135,58462,1577940,86143,14750,302412,3023,4556,22138,mbound,5
2025-05-16 16:13:16,4,48560007,78946415,475790,19401300,292231,41583,1116932,29043,19537,60680,mbound,5
2025-05-16 16:13:16,5,26521143,44310858,100984,10031025,120716,20744,303115,9691,8892,28665,mbound,5
2025-05-16 16:13:16,6,13174919,15707994,24683,3548859,63614,20121,191227,1193,1423,1717,mbound,5
2025-05-16 16:13:16,7,15683530,15331980,66575,4168975,92601,17863,331086,2176,7939,23277,mbound,5
2025-05-16 16:13:16,8,22181876,26734988,184261,7206178,148340,18647,406003,13500,7422,26645,mbound,5
2025-05-16 16:13:16,9,18227148,10958577,272007,2580180,120717,8819,118251,10149,6957,26722,mbound,5
2025-05-16 16:13:16,10,14436753,5326056,108004,1219403,92598,17745,144618,5504,2652,6244,mbound,5
2025-05-16 16:13:16,11,19575113,10602207,121010,2283693,123111,41641,285677,21195,5633,15320,mbound,5
2025-05-16 16:13:16,12,17261867,10444880,104149,2221079,124367,38756,480542,5120,5273,19025,mbound,5
2025-05-16 16:13:16,13,11694248,3110088,71094,718042,68356,19607,142049,5082,1003,6298,mbound,5
2025-05-16 16:13:16,14,18487243,8588607,115578,1868959,162065,39295,393627,11667,1326,4683,mbound,5
2025-05-16 16:13:16,15,12713095,3352815,75207,755208,85651,4630,47110,2350,1396,3952,mbound,5
2025-05-16 16:13:16,0,31096754,15582593,325169,3390081,156854,26308,415313,16830,9853,56734,mbound,5
2025-05-16 16:13:16,1,88237292,85836461,922128,18636203,573394,56640,2205467,46626,106790,313956,mbound,5
2025-05-16 16:13:16,2,27702236,10979950,267740,2356867,263750,40540,398367,34264,9325,29784,mbound,5
2025-05-16 16:13:16,3,53893995,56459254,344551,11029346,237351,26364,1886407,5682,54105,276702,mbound,5
2025-05-16 16:13:16,4,44267955,68697930,375140,16642402,286717,41667,1006160,32129,20379,84524,mbound,5
2025-05-16 16:13:16,5,99475809,206655256,612893,52080321,445074,62917,2690999,88054,89731,279670,mbound,5
2025-05-16 16:13:16,6,62220764,57556181,483319,11156240,427564,54577,2839247,15577,58880,242812,mbound,5
2025-05-16 16:13:18,7,25711228,9664720,259722,1980156,209693,29069,485893,7819,9044,21477,mbound,5
2025-05-16 16:13:18,8,66835217,61394320,511417,12156851,383097,25566,1531648,16603,109421,322676,mbound,5
2025-05-16 16:13:18,9,24739427,7252821,216611,1534244,113758,8404,155636,11368,6503,59249,mbound,5
2025-05-16 16:13:18,10,61398133,55994859,267457,11004740,324082,33134,1132120,32002,60454,199078,mbound,5
2025-05-16 16:13:18,11,22385182,11972216,162177,2316627,174746,11623,142026,12348,11110,13727,mbound,5
2025-05-16 16:13:18,12,65439195,66892778,464701,13340758,430930,67577,3382655,9176,89221,289785,mbound,5
2025-05-16 16:13:18,13,16957597,7483375,119965,1545143,93720,27604,296280,12395,3605,34032,mbound,5
2025-05-16 16:13:18,14,20499313,8021719,156149,1718530,189904,40722,603236,11182,2805,21530,mbound,5
2025-05-16 16:13:18,15,62848533,66371131,427030,13172431,364043,37376,2102677,10948,47750,73741,mbound,5
2025-05-16 16:13:18,0,41109526,31342616,419501,6395457,217955,39459,560980,20753,12118,55465,mbound,5
2025-05-16 16:13:18,1,46799063,42652660,405246,9341299,306816,27582,1130880,22564,45720,173936,mbound,5
2025-05-16 16:13:18,2,23606425,11267184,211861,2194487,163468,18394,344057,11318,6474,33294,mbound,5
2025-05-16 16:13:18,3,41729596,42230166,221695,8421139,239468,20951,1353667,5603,35499,177251,mbound,5
2025-05-16 16:13:18,4,46344043,44776106,371489,10311800,232554,28274,821716,14057,39565,150821,mbound,5
2025-05-16 16:13:18,5,109557936,243623489,826861,62285191,480521,83964,2404324,96685,39781,164200,mbound,5
2025-05-16 16:13:18,6,36559586,43965223,195401,8578284,284546,81258,1564618,33416,13784,65270,mbound,5
2025-05-16 16:13:18,7,24776143,8942198,261821,1812498,181120,35712,414546,7359,6524,22559,mbound,5
2025-05-16 16:13:18,8,26715245,14720036,342369,2962060,252310,29625,514787,27375,8984,55682,mbound,5
2025-05-16 16:13:18,9,40531061,34921963,298198,6992328,232183,7867,361639,7119,52298,154114,mbound,5
2025-05-16 16:13:18,10,21981890,8838890,124113,1825424,149389,16585,315535,4909,4447,22289,mbound,5
2025-05-16 16:13:18,11,36054182,33734230,189914,6501300,192782,11109,328080,8389,55013,77024,mbound,5
2025-05-16 16:13:18,12,35698955,25582716,305213,5613028,260712,65105,1739558,8526,21799,129905,mbound,5
2025-05-16 16:13:18,13,38904513,32877946,226411,6614065,208088,31167,1230435,12708,19020,173500,mbound,5
2025-05-16 16:13:18,14,39517016,27896540,299216,5667016,318907,82561,1574425,16943,19250,90744,mbound,5
2025-05-16 16:13:18,15,23009073,15745562,97033,3111009,127001,16592,464156,4679,2814,5620,mbound,5
2025-05-16 16:13:20,0,51936143,110559482,363774,28006610,277158,43521,989143,36831,19790,59195,mbound,5
2025-05-16 16:13:20,1,34289314,19648372,278746,4749889,272268,32727,705116,27185,5283,31998,mbound,5
2025-05-16 16:13:20,2,29739227,32799926,229594,8279070,266430,29191,484621,20949,11777,33223,mbound,5
2025-05-16 16:13:20,3,9490077,2200932,13492,504307,56471,6818,101114,727,857,4542,mbound,5
2025-05-16 16:13:20,4,40570636,93983038,270590,22843293,185641,21348,650506,15924,15284,51988,mbound,5
2025-05-16 16:13:20,5,25276625,17969050,372477,4261208,203745,23856,540147,35275,6804,39670,mbound,5
2025-05-16 16:13:20,6,20627861,22195113,129234,5323761,131972,42623,335193,17621,1177,9543,mbound,5
2025-05-16 16:13:20,7,12715117,3412321,35380,771562,86279,17808,235619,2539,2480,5309,mbound,5
2025-05-16 16:13:20,8,18930624,10943911,215708,2194485,131149,23355,360092,15584,12762,35058,mbound,5
2025-05-16 16:13:20,9,11249917,2751102,53486,627951,67512,5250,55471,4153,3906,7642,mbound,5
2025-05-16 16:13:20,10,16629897,6581960,86360,1414371,127407,19870,338737,8389,4619,13091,mbound,5
2025-05-16 16:13:20,11,15265330,4130410,49509,927515,99426,8937,68452,6581,2351,2397,mbound,5
2025-05-16 16:13:20,12,20877498,19130313,166059,5124757,137452,44129,642520,3711,2449,16345,mbound,5
2025-05-16 16:13:20,13,10947151,2716887,30818,608738,70824,11032,112921,4993,781,5354,mbound,5
2025-05-16 16:13:20,14,18642462,17448761,107942,4739200,146344,25940,261571,4250,889,3735,mbound,5
2025-05-16 16:13:20,15,9142132,2242163,10730,511430,57374,13363,123545,1875,846,514,mbound,5
2025-05-16 16:13:20,0,124138346,184722182,636098,36520525,1246556,64226,1506852,26781,94986,188612,mbound,5
2025-05-16 16:13:20,1,42744913,28868709,753195,6900096,341569,40828,1201679,46770,12640,78024,mbound,5
2025-05-16 16:13:20,2,41655462,24948867,249247,5002721,207403,24689,767553,19031,37710,138134,mbound,5
2025-05-16 16:13:20,3,66400896,69825837,318573,13791363,322358,22134,2103657,7027,36464,298394,mbound,5
2025-05-16 16:13:20,4,62546836,61341357,416965,12337095,546913,56651,846923,28490,23718,82709,mbound,5
2025-05-16 16:13:20,5,116826769,204536074,844976,51953869,626578,68481,2878170,140288,74626,259289,mbound,5
2025-05-16 16:13:20,6,59239140,51952832,428417,10055871,259598,65144,2941010,20911,45281,247634,mbound,5
2025-05-16 16:13:21,7,17450418,9059712,83238,1869301,130174,34583,504270,5264,5280,34613,mbound,5
2025-05-16 16:13:21,8,22644358,15408748,172583,3164014,185133,20068,287269,8390,10618,52575,mbound,5
2025-05-16 16:13:21,9,71850409,78944491,452372,15348510,535729,10770,779685,7442,104439,274307,mbound,5
2025-05-16 16:13:21,10,60123935,61270774,395285,12220097,347832,26618,1405615,5672,113577,285542,mbound,5
2025-05-16 16:13:21,11,18825929,5423441,130035,1203472,131006,15547,173371,13904,6147,22269,mbound,5
2025-05-16 16:13:21,12,21629934,7432118,311471,1621843,151870,60097,983585,11938,5901,61686,mbound,5
2025-05-16 16:13:21,13,58274829,60704409,365701,12053040,309260,27810,2025987,5684,46716,274249,mbound,5
2025-05-16 16:13:21,14,15349028,4264109,105764,972390,98961,46661,684452,14578,3247,34722,mbound,5
2025-05-16 16:13:21,15,57501884,59058794,316826,11506507,276548,25830,1980528,3957,63269,64361,mbound,5
2025-05-16 16:13:21,0,24624186,37191742,174805,8692972,120189,21226,208937,15009,10056,19155,mbound,5
2025-05-16 16:13:21,1,26586410,17333553,337284,4256750,236837,28311,575520,34539,8275,39318,mbound,5
2025-05-16 16:13:21,2,16357752,5387393,50475,1209650,130955,17625,160353,9512,3434,5546,mbound,5
2025-05-16 16:13:21,3,14281157,7646690,38816,1571070,80583,10216,232941,1103,4955,19228,mbound,5
2025-05-16 16:13:21,4,32570397,69195950,243044,17306882,168859,21644,299690,11770,18416,23152,mbound,5
2025-05-16 16:13:21,5,61734027,147500393,463263,40011278,325738,40829,1404395,55079,15593,81093,mbound,5
2025-05-16 16:13:21,6,28060024,15171882,218602,3167933,237804,29778,486367,12649,2801,19382,mbound,5
2025-05-16 16:13:21,7,15589861,5131295,59941,1153478,130100,6533,53754,4811,997,2880,mbound,5
2025-05-16 16:13:21,8,20567683,10599122,158658,2573435,170434,12676,260506,10017,3121,20135,mbound,5
2025-05-16 16:13:21,9,11140917,2696355,44376,613584,68843,4533,42648,2327,1248,3236,mbound,5
2025-05-16 16:13:21,10,13878908,3793907,77618,855805,96929,14645,237797,3269,5985,11445,mbound,5
2025-05-16 16:13:21,11,13310777,3527464,70535,790154,87021,16503,168293,9396,2852,8894,mbound,5
2025-05-16 16:13:21,12,22510115,9537632,364554,2101421,172031,60441,813698,6479,4314,34782,mbound,5
2025-05-16 16:13:21,13,9735484,2282777,20279,518467,59674,14688,136936,145,1393,548,mbound,5
2025-05-16 16:13:21,14,15954151,7866173,144870,1839873,97733,34955,560589,10350,3676,19041,mbound,5
2025-05-16 16:13:21,15,10058424,2474262,19291,560725,61550,15060,120403,1183,1087,395,mbound,5
2025-05-16 16:13:23,0,65392357,51620772,589472,10650943,346313,40363,1322463,29537,62892,249305,mbound,5
2025-05-16 16:13:23,1,64545805,52161976,697457,11077615,353513,44393,1406516,45642,54853,263110,mbound,5
2025-05-16 16:13:23,2,50902283,57652343,414038,11929385,221279,23839,865272,21876,56177,134917,mbound,5
2025-05-16 16:13:23,3,48503424,53176877,259680,10549589,281677,23524,1678481,4729,26353,173296,mbound,5
2025-05-16 16:13:23,4,57852145,89250230,519272,23589320,283306,49656,1184263,33529,20855,94229,mbound,5
2025-05-16 16:13:23,5,76640379,93773310,642505,20880037,405258,46505,1633016,80823,37020,249243,mbound,5
2025-05-16 16:13:23,6,55963842,57125258,403590,11303196,307706,62264,2497241,15474,42002,192104,mbound,5
2025-05-16 16:13:23,7,20440014,10013353,148391,2295557,134294,7618,142106,11836,1813,16015,mbound,5
2025-05-16 16:13:23,8,52668469,54880925,492860,11409921,351747,32807,1252789,14784,70547,197813,mbound,5
2025-05-16 16:13:23,9,25346270,17595375,190432,3428975,139263,12212,290436,5564,9968,39078,mbound,5
2025-05-16 16:13:23,10,23589215,9321697,183597,1936299,229458,26593,364997,13693,6582,43772,mbound,5
2025-05-16 16:13:23,11,62341673,68043662,464088,13412031,336150,28802,1269856,16060,103801,214558,mbound,5
2025-05-16 16:13:23,12,66955933,78827418,529895,17319378,410647,94067,3210001,10600,68350,219637,mbound,5
2025-05-16 16:13:23,13,15203902,5502325,100515,1153966,94672,26511,284789,1336,3335,19832,mbound,5
2025-05-16 16:13:23,14,52848543,43695253,289835,8704449,309948,58052,1787971,21868,21908,253976,mbound,5
2025-05-16 16:13:23,15,58881032,57621310,309667,11529663,277100,25814,2232781,5618,36965,96809,mbound,5
2025-05-16 16:13:23,0,34003844,40060778,250895,8973392,175503,39748,539878,37295,13462,64868,mbound,5
2025-05-16 16:13:23,1,69073824,89523675,689972,20993854,325092,35817,1559664,30287,60805,239326,mbound,5
2025-05-16 16:13:23,2,64682356,109006031,506684,26364209,338571,44366,1452362,49123,79542,146873,mbound,5
2025-05-16 16:13:23,3,24458571,18257352,104288,3791916,153237,18959,512770,6462,3943,29093,mbound,5
2025-05-16 16:13:23,4,77634118,94285211,833506,22127245,507689,55450,1896801,53241,77964,202531,mbound,5
2025-05-16 16:13:23,5,28365668,13720944,224942,2850685,138278,32110,456104,17582,8927,66048,mbound,5
2025-05-16 16:13:23,6,38465529,34653428,283033,6860940,199696,48848,1601715,16362,29739,114734,mbound,5
2025-05-16 16:13:24,7,19441597,10465301,123388,2178585,162787,8545,165410,10308,4015,31203,mbound,5
2025-05-16 16:13:24,8,20526061,7718370,209336,1682952,189754,29939,344243,15047,9324,37233,mbound,5
2025-05-16 16:13:24,9,41144158,40864561,275613,7604847,254871,13456,395497,7505,52982,155354,mbound,5
2025-05-16 16:13:24,10,35546671,47336937,301914,12502895,217915,18206,797423,12070,18275,67812,mbound,5
2025-05-16 16:13:24,11,15381798,3855384,112878,853787,99459,25797,298067,12184,3086,8533,mbound,5
2025-05-16 16:13:24,12,35252807,24625111,203954,5104515,296953,58406,1102010,4432,8922,51528,mbound,5
2025-05-16 16:13:24,13,35086440,31538472,260916,6260160,223102,44313,1286269,3712,54487,102281,mbound,5
2025-05-16 16:13:24,14,24564234,9690039,228812,2049503,213724,41869,554297,23973,3095,24339,mbound,5
2025-05-16 16:13:24,15,36852014,32884294,200359,6641893,204401,22187,1021973,5484,22973,34292,mbound,5
2025-05-16 16:13:24,0,59745710,131132696,600561,33873977,298376,47410,1571329,45478,28725,83737,mbound,5
2025-05-16 16:13:24,1,22383093,53100948,78949,12500427,83782,13961,150280,10273,2083,14743,mbound,5
2025-05-16 16:13:24,2,16175331,11291912,62108,2703017,107452,8891,75621,14281,3039,8305,mbound,5
2025-05-16 16:13:24,3,20494105,13320043,92191,2640858,182151,19891,378884,5599,5711,22465,mbound,5
2025-05-16 16:13:24,4,41980570,69588982,435345,16649510,300451,50433,969896,45306,12096,55551,mbound,5
2025-05-16 16:13:24,5,10450958,2328905,21171,536358,58811,7164,73751,390,956,1598,mbound,5
2025-05-16 16:13:24,6,19976855,8577484,321674,1930963,141159,50231,640145,23937,2715,18152,mbound,5
2025-05-16 16:13:24,7,12704374,3624634,47995,810424,93151,4581,95277,1258,964,5742,mbound,5
2025-05-16 16:13:24,8,19254787,6311367,161045,1411524,144254,19517,189532,9998,3209,11909,mbound,5
2025-05-16 16:13:24,9,11116755,2775415,34471,624959,72864,11230,103348,1337,1699,2590,mbound,5
2025-05-16 16:13:24,10,14428566,7051242,88133,1451659,99327,11950,209067,7275,6775,22317,mbound,5
