time,cpu,cpu_cycles,instructions,cache_misses,branch_instrs,branch_misses,L1_icache_miss,L1_dcache_miss,ITLB_misses,L2_cache_miss,DTLB_misses,ts,thread,pid
7248399820208,1,307022822,356189441,1710075,62942800,1625717,118056,3750622,223701,331468,311323,7248399820208,pool-firefox_fi,29999
7249519569083,1,297116097,266568020,3259907,39308066,1731853,204935,4105089,384785,90764,493987,7249519569083,kworker/u32:3,28738
7250534943003,1,283883939,227117158,1923271,30214654,1983499,145832,2796700,238130,75762,282554,7250534943003,Thread<05>,4475
7251538028457,1,290649663,252887778,1662760,33506154,2049140,135317,2576869,232909,88745,277062,7251538028457,VizCompositorTh,4502
7252540770575,1,279975645,247151564,1704664,34618497,1809094,138022,2827039,234562,119160,349280,7252540770575,pool-firefox_fi,30002
7253544551450,1,280004307,234729975,1624677,29120276,1961466,141754,2740191,225307,96916,192629,7253544551450,Thread<00>,4470
7254548584946,1,285379178,243351494,1727973,38082788,2048906,168807,3012983,215816,129055,271824,7254548584946,Thread<09>,4479
7255554394237,1,299437968,290535322,1574776,37424052,1817859,131286,2930991,250377,76156,213573,7255554394237,Thread<07>,4477
7256587601929,1,296900275,261673862,1626320,35041570,1981111,137955,3015891,264558,99494,299620,7256587601929,pool-firefox_fi,30001
7257592149752,1,295885571,295103717,1596691,33077994,1860167,131054,2863439,256428,101578,250647,7257592149752,kworker/u32:1,27026
7258595152057,1,285919816,238736851,1811962,31359893,1893339,141425,2926724,242074,92661,338034,7258595152057,kworker/u32:2,117
7259605993027,1,290628703,299380786,1520269,40862547,1859503,143732,2967877,221499,92377,92290,7259605993027,pool-firefox_fi,30003
7260611182776,1,276464024,251324209,1648472,32020543,1704612,274863,5941105,302050,111712,129974,7260611182776,pool-firefox_fi,30000
7261614078447,1,297645597,282353628,1597589,33327776,1805427,267086,5628818,359920,112571,168881,7261614078447,swapper/1,0
7262618376470,1,270571568,243915772,1461451,31812252,1717592,128719,2602508,241605,81149,112032,7262618376470,swapper/1,0
7263621584481,1,291560703,287141581,1635592,37990474,1923150,142489,2842706,355322,99432,100867,7263621584481,code,4768
7264639278041,1,290631684,297288014,1587799,40113454,1643173,134941,2930525,234928,101325,191334,7264639278041,firefox,3314
7265642500658,1,279498865,259041175,1685637,33724692,1662318,133348,2842876,237821,84784,244180,7265642500658,Thread<07>,4477
7266645585412,1,286254810,260326444,1776046,36791970,1855910,140178,2948341,219708,80553,251045,7266645585412,kworker/u32:2,117
7267648816279,1,286391941,261172243,1592713,37129190,1956323,134268,2659516,223384,80650,258910,7267648816279,Thread<01>,4471
7268691596363,1,289648576,264070881,1699246,31013723,1854249,539178,10828533,123753,46772,194304,7268691596363,pool-firefox_fi,29999
7269694716611,1,300424729,266926008,1643802,37385512,2011218,540007,11447287,111444,64574,278371,7269694716611,Thread<10>,4480
7270698681525,1,287476965,265820875,1622844,30752349,1856516,532753,11409019,125000,46737,264695,7270698681525,Thread<00>,4470
7271723672157,1,286259669,257910845,1629317,37788733,1688328,519695,10781702,104112,65543,224881,7271723672157,firefox,3314
7272726830691,1,296129647,261365683,1577482,34299287,2003397,429567,8887583,119608,60393,180168,7272726830691,swapper/1,0
7273732141604,1,288595436,272039724,1450072,32500702,1788157,379947,8149417,123218,46994,201478,7273732141604,pool-firefox_fi,27645
7274735202229,1,282646093,235718188,1899749,31478029,1856084,568039,11906786,238446,70174,274806,7274735202229,Thread<04>,4474
7275754154732,1,299845630,273431029,1634636,38753754,1971738,563992,11406234,113563,62365,320091,7275754154732,Thread<04>,4474
7276757108997,1,282880800,263656550,1442499,35574676,1941639,560023,10698184,112456,70250,253061,7276757108997,sudo,29958
7277760279357,1,277688202,246046210,1449176,31800917,1947823,498022,10862066,116632,43646,282386,7277760279357,pool-firefox_fi,30002
7278772306111,1,299595112,283070601,1691732,38120733,1808350,280272,6178977,131299,52823,85445,7278772306111,swapper/1,0
7279775105341,1,288677633,287482267,1839778,39557451,1886204,277347,6574235,244841,77191,58838,7279775105341,swapper/1,0
7280792094273,1,298007306,274549941,1830069,38986617,1762282,420909,10117226,114348,58162,143914,7280792094273,code,4768
7281797965490,1,295117037,297289005,1540080,41184308,1826441,373754,8466139,330856,131077,123093,7281797965490,Thread<10>,4480
7282802818912,1,290188788,274667028,1570733,29033099,1757441,385231,8031927,370000,91978,111603,7282802818912,pool-firefox_fi,30003
7283805675290,1,291892983,253873015,1895609,33896779,2011163,455101,8769682,363929,113818,113409,7283805675290,pool-firefox_fi,29998
7284821629118,1,286127321,246775917,2087826,34270792,1897533,580647,12661544,355749,107119,254292,7284821629118,Thread<13>,4483
7285825027196,1,287068534,234009674,1861015,34318987,1843187,576057,11788281,355198,111223,313955,7285825027196,firefox,3314
7286837800521,1,296919287,282144698,1478547,40013024,1926892,527843,11755928,235741,131421,277798,7286837800521,Thread<01>,4471
7287840727806,1,280688072,300550716,1527591,48775840,1946071,501066,13818072,190822,190999,236566,7287840727806,Thread<09>,4479
7288843921610,1,270453440,225452210,1848717,32124167,1763716,531137,11265999,235147,93817,332147,7288843921610,kworker/1:3,27694
7289847211520,1,302575954,264848999,1822437,38563336,2016359,609997,12373928,241122,138421,306212,7289847211520,Thread<06>,4476
7290850203351,1,283124857,272218742,1773240,36570295,1810438,522307,11834617,206243,85467,253168,7290850203351,data,29996
7291853139802,1,291139961,246051646,2034944,36126518,1917646,651427,11848554,230534,88407,273138,7291853139802,pool-firefox_fi,30000
7292870436298,1,294331447,256306084,1678057,33391194,2007889,449408,8307798,130778,23780,120410,7292870436298,Thread<12>,4482
7293874060906,1,296428960,292798468,2875452,39797989,1650988,490833,10437380,155829,31607,225319,7293874060906,Thread<13>,4483
7294877387155,1,293391320,327034660,1473259,49433586,1737192,373472,9355701,105849,74169,161031,7294877387155,pool-firefox_fi,30005
7295903958756,1,281822401,230062781,1797532,32308205,1739535,424865,8990096,116175,30333,170024,7295903958756,Thread<13>,4483
7296907133527,1,290012063,290363461,1527252,38055680,1711507,385927,9275727,121576,29251,130621,7296907133527,pool-firefox_fi,29997
7297909758580,1,287299811,272396682,1489873,35995822,1944728,416668,8047227,118042,25995,105019,7297909758580,firefox,3314
7298915393597,1,293043954,286932848,1653536,37242314,1885391,413567,7472108,116407,56209,181812,7298915393597,kworker/u32:2,117
7299937245047,1,287086168,265364369,1572818,35706434,1935311,550398,12279001,126597,43384,202892,7299937245047,Thread<13>,4483
7300941120764,1,273100116,232635509,1807489,31199694,1868135,147403,2769867,109001,51641,180600,7300941120764,pool-firefox_fi,30000
7301946498568,1,287565660,255603435,1900070,39485267,1990024,162770,2851867,108697,58200,163332,7301946498568,swapper/1,0
7302949711149,1,290931341,231827131,1967988,29669280,1941893,289097,5679756,107815,47837,58092,7302949711149,firefox,3314
7303977213980,1,290827135,300551258,1525952,42844146,1753868,530280,11269618,113916,59503,230938,7303977213980,Thread<13>,4483
7304980795054,1,284666259,274613436,1456297,35030613,1708933,501644,11106947,112089,52790,190455,7304980795054,Thread<06>,4476
7305985061486,1,291277760,239987835,1844104,33513106,2086938,638312,11699292,112201,60206,175929,7305985061486,code,4767
7306988532008,1,290863543,304361343,1743265,36639849,1723118,561373,12304967,132609,59214,199972,7306988532008,Thread<09>,4479
7307991861315,1,285987372,231527836,1689377,31346353,2058965,423820,8197148,122967,56607,330366,7307991861315,Thread<00>,4470
7308996557075,1,296933619,257042069,2666356,43852662,1939206,524570,10814847,129581,63586,389055,7308996557075,C2 CompilerThre,4159
7310039251997,1,294173946,272538983,1682892,34425427,2008344,596641,11959689,424710,129683,257275,7310039251997,Thread<10>,4480
7311042389881,1,278734630,253510347,1481274,31395704,1830926,505960,10479792,500692,131271,357336,7311042389881,swapper/1,0
7312077485357,1,287946195,268812969,1770794,32104808,1817288,553784,11388730,518951,95111,353842,7312077485357,firefox,3314
7313104681902,1,292903645,305978926,1532791,47793302,2008342,421245,7354794,93892,76336,182489,7313104681902,kworker/u32:1,27026
7314131305891,1,289651606,270596525,1611406,40406173,1893309,443037,8594078,120256,66964,162494,7314131305891,swapper/1,0
7315134780847,1,281536591,245237944,1829785,34722604,1981290,467053,9057613,115975,54809,207647,7315134780847,Thread<13>,4483
7316156757451,1,295160026,278422856,1502729,31654161,1971261,270644,5195641,131341,74314,163755,7316156757451,Thread<04>,4474
7317218624385,1,285081057,281846894,1453643,34385838,1799583,518548,11734381,458228,101758,239766,7317218624385,firefox,3314
7318221893671,1,299753808,276042870,1784939,43583182,2416975,723073,12728827,428843,118444,55665,7318221893671,Thread<02>,4472
7319228217757,1,293112794,266988310,1837010,35114488,1908338,552393,12663925,487372,115893,74426,7319228217757,kworker/u32:3,28738
7320231479787,1,288271347,272433131,1791056,39432432,1850747,437384,9131905,341784,136615,300385,7320231479787,code,4486
7321254343050,1,288844789,236123508,1639713,31357529,2145810,319282,5520583,116578,72349,198634,7321254343050,Thread<12>,4482
7322275596889,1,293771033,282575552,1673314,32722494,1856738,401831,8476747,233420,69240,277343,7322275596889,Thread<00>,4470
7323292631258,1,282626103,247547170,1845296,35205106,2095512,300748,6259709,102098,67381,295605,7323292631258,gmain,3399
7324295786516,1,297344602,254798339,2289016,36170846,1983051,293705,6263502,128068,26011,367654,7324295786516,gmain,3399
7325305645586,1,297257820,233789315,1601982,33558144,2410655,327215,5239125,116413,71772,161686,7325305645586,Thread<10>,4480
7326334477036,1,288063278,271998108,1560870,33276152,1846911,552388,11513586,484036,23647,247205,7326334477036,kworker/u32:1,27026
7327337704802,1,289195632,269339669,1546950,32619538,1910366,532587,10358156,531013,22707,252168,7327337704802,swapper/1,0
7328340704958,1,270108893,217331685,1788455,30052021,1902158,637154,11752764,424761,28601,295522,7328340704958,swapper/1,0
7329351400745,1,284675886,276721185,1475396,37851869,1933789,288941,4746449,108365,28141,133668,7329351400745,pool-firefox_fi,30004
7330354835114,1,277388972,229450178,1866721,34973986,2125690,325724,5669504,111342,29335,188582,7330354835114,Thread<14>,4484
7331357734082,1,290348821,308699948,1400715,38952858,1998581,263762,5508793,112733,32204,202015,7331357734082,kworker/u32:0,8097
7332384383917,1,293464941,274889066,1663110,35902366,2117708,429384,8390655,246633,27343,230983,7332384383917,swapper/1,0
7333388037601,1,287243969,294242502,1646486,37310392,1831135,396613,8793892,215465,27921,349501,7333388037601,Thread<11>,4481
7334390770358,1,283386189,282034362,1407149,37995813,1883467,398539,8177819,231105,27691,280944,7334390770358,code,4626
7335415394592,1,294912156,265347417,1581235,36605702,1854402,556356,10742578,211973,25966,235043,7335415394592,Thread<02>,4472
7336425476290,1,271731932,230320862,1497446,29341944,2139403,432003,7830148,241796,20072,226595,7336425476290,swapper/1,0
7337429397971,1,280884599,217111610,1765176,35552771,2242055,461411,8129376,170710,26247,222917,7337429397971,ThreadPoolForeg,4434
7338457799875,1,284331138,194426001,2056815,37600418,2950372,499391,10601110,252834,83320,201724,7338457799875,swapper/1,0
7339513801124,1,276647862,212702427,2450420,41550623,2934102,434713,7776030,137612,28182,244343,7339513801124,code,4768
7401377784663,1,268553161,205589482,1557141,33341374,2184364,303381,6400067,122976,16496,101661,7401377784663,Thread<05>,4475
7402418796205,1,229454752,253195200,1289711,30231472,1476540,415255,9168094,228756,43295,46851,7402418796205,kworker/u32:3,28738
7403422028023,1,218682086,262669506,918006,29842071,1290684,335572,7156062,336831,35721,41699,7403422028023,kworker/1:3,27694
7404431689386,1,242358601,419657630,698336,67142483,1035054,305419,7023840,177559,114740,31285,7404431689386,code,4575
7405460068072,1,244887767,392677611,931809,52822930,1115999,375278,8523582,324772,221981,29859,7405460068072,swapper/1,0
7406464924345,1,215503295,271239316,852483,31988630,1121639,338158,7847044,358729,109580,41803,7406464924345,Thread<15>,4485
7407468065592,1,288425400,397110873,1736476,52521095,1534099,554762,13983295,546956,173305,64546,7407468065592,Thread<01>,4471
7408489438974,1,258777092,262308677,1983836,34778260,1986657,425176,7950576,218149,21311,105613,7408489438974,gnome-shell,1387
7409492021775,1,225504745,230689903,1306314,26630698,1689392,343885,6193889,208788,17045,132576,7409492021775,Thread<11>,4481
7410495158842,1,225831786,209829098,1396794,28472795,1592809,319127,6769224,190180,21129,166497,7410495158842,Thread<12>,4482
7411511489117,1,173413786,217297284,1186725,27993935,920070,303941,5294364,337216,51050,45464,7411511489117,swapper/1,0
7412532847358,1,236502916,334469147,1077021,52628624,1175599,414374,10273505,347288,340367,173132,7412532847358,swapper/1,0
7413536870444,1,291418096,447685089,877610,80248818,1455493,323182,15124586,305897,678338,161482,7413536870444,Thread<04>,4474
7414540204338,1,240151193,306261142,1269739,43010361,1400853,434338,11555253,422305,232854,176174,7414540204338,cpptools,24603
7415550676599,1,317805173,553015462,829062,108355026,1381237,294432,16835072,262454,1231850,223124,7415550676599,cpptools,24603
7416554377237,1,315439559,529349278,830375,103840584,1406090,74527,4125961,253696,1161079,217347,7416554377237,cpptools,24603
7417557501058,1,212518524,263940032,633908,33599722,1138081,72806,2161769,420317,228641,203807,7417557501058,Thread<03>,4473
7418563145113,1,214326876,237942131,628007,22758736,1287961,79142,1898245,372818,98153,176416,7418563145113,Thread<15>,4485
7419590882284,1,259779956,285570199,1170740,36404883,1799403,485293,10898755,447338,117137,152968,7419590882284,Thread<02>,4472
7420601945840,1,268490721,340056945,1430833,44394514,1466003,113413,3164717,238643,177495,171504,7420601945840,Thread<09>,4479
7421607736643,1,283279789,389825912,1506005,53143999,1300081,99136,2684845,442273,263652,210205,7421607736643,code,4768
